category_code,category_name,additive_name,cns,ins,max_amount,unit,remark,calc_basis
14.08,风味饮料,"维生素E(包括dl-α-生 育 酚,d-α-生 育 酚,混合生育酚浓缩物)",04.016,307,0.2,g/kg,相应的固体饮料按稀释倍数增加使用量,即饮状态计
16.06,膨化食品,"维生素E(包括dl-α-生 育 酚,d-α-生 育 酚,混合生育酚浓缩物)",04.016,307,0.2,g/kg,,油脂中的含量计
04.01.01.02,经表面处理的鲜水果,稳定态二氧化氯,17.028,926,0.01,g/kg,,
04.02.01.02,经表面处理的新鲜蔬菜,稳定态二氧化氯,17.028,926,0.01,g/kg,,
09.0,水产及其制品(包括鱼类、甲壳类、贝类、软体类、棘皮类等水产及其加工制品)[09.01鲜水产、09.03预制水产产品(半成品)、09.05水产产品罐头除外](仅限鱼类加工),稳定态二氧化氯,17.028,926,0.05,g/kg,仅限鱼类加工,
01.06,干酪、再制干酪、干酪制品及干酪类似品,纤维素,02.012,460,-1.0,GMP,,
06.11,面糊 (如用 于鱼和禽肉的拖面粉)、裹粉、煎炸粉,纤维素,02.012,460,-1.0,GMP,,
07.0,焙烤食品,纤维素,02.012,460,-1.0,GMP,,
08.03.04,西式火腿(熏烤、烟熏、蒸煮火腿)类,纤维素,02.012,460,-1.0,GMP,,
08.03.05,肉灌肠类,纤维素,02.012,460,-1.0,GMP,,
12.05,酿造酱,纤维素,02.012,460,-1.0,GMP,,
12.09.03,香辛料酱(如芥末酱、青芥酱),纤维素,02.012,460,-1.0,GMP,,
12.10.02.02,调味酱,纤维素,02.012,460,-1.0,GMP,,
16.03,胶原蛋白肠衣,纤维素,02.012,460,-1.0,GMP,,
03.0,冷冻饮品(03.04食用冰除外),"苋菜红及其铝色淀(包括苋菜红,苋菜红铝色淀)",08.001,123,0.025,g/kg,,以苋菜红计
04.01.02.05,果酱,"苋菜红及其铝色淀(包括苋菜红,苋菜红铝色淀)",08.001,123,0.3,g/kg,,以苋菜红计
04.01.02.08,蜜饯,"苋菜红及其铝色淀(包括苋菜红,苋菜红铝色淀)",08.001,123,0.05,g/kg,,以苋菜红计
04.01.02.09,装饰性果蔬,"苋菜红及其铝色淀(包括苋菜红,苋菜红铝色淀)",08.001,123,0.1,g/kg,,以苋菜红计
04.02.02.03,腌渍的蔬菜,"苋菜红及其铝色淀(包括苋菜红,苋菜红铝色淀)",08.001,123,0.05,g/kg,,以苋菜红计
05.0,可可制品、巧克力和巧克力制 品(包 括代可可脂巧克力及制品)以及糖果,"苋菜红及其铝色淀(包括苋菜红,苋菜红铝色淀)",08.001,123,0.05,g/kg,,以苋菜红计
07.02.04,糕点上彩装,"苋菜红及其铝色淀(包括苋菜红,苋菜红铝色淀)",08.001,123,0.05,g/kg,,以苋菜红计
07.04,焙烤食品馅料及表面用挂浆(仅限饼干夹心),"苋菜红及其铝色淀(包括苋菜红,苋菜红铝色淀)",08.001,123,0.05,g/kg,,以苋菜红计
11.05.01,水果调味糖浆,"苋菜红及其铝色淀(包括苋菜红,苋菜红铝色淀)",08.001,123,0.3,g/kg,,以苋菜红计
12.10.01.01,固体汤料,"苋菜红及其铝色淀(包括苋菜红,苋菜红铝色淀)",08.001,123,0.2,g/kg,,以苋菜红计
14.02.03,果蔬汁(浆)类饮料,"苋菜红及其铝色淀(包括苋菜红,苋菜红铝色淀)",08.001,123,0.05,g/kg,,以苋菜红计
14.04,碳酸饮料,"苋菜红及其铝色淀(包括苋菜红,苋菜红铝色淀)",08.001,123,0.05,g/kg,,以苋菜红计
14.06,固体饮料,"苋菜红及其铝色淀(包括苋菜红,苋菜红铝色淀)",08.001,123,0.05,g/kg,最大使用量为按稀释倍数稀释后液体中的量,以苋菜红计
14.08,风味饮料(仅限果味饮料),"苋菜红及其铝色淀(包括苋菜红,苋菜红铝色淀)",08.001,123,0.05,g/kg,,以苋菜红计
15.02,配制酒,"苋菜红及其铝色淀(包括苋菜红,苋菜红铝色淀)",08.001,123,0.05,g/kg,,以苋菜红计
16.01,果冻,"苋菜红及其铝色淀(包括苋菜红,苋菜红铝色淀)",08.001,123,0.05,g/kg,"如用于果冻粉,按冲调倍数增加使用量",以苋菜红计
14.04.01,可乐型碳酸饮料,橡子壳棕,08.126,,1.0,g/kg,以即饮状态计,
15.02,配制酒,橡子壳棕,08.126,,0.3,g/kg,,
08.02.02,腌腊肉制品 类(如 咸 肉、腊 肉、板 鸭、中式火腿、腊肠等),"硝酸钠,硝酸钾",09.001,251,0.5,g/kg,残留量 ≤30mg/kg,以亚硝酸钠 (钾)计
08.03.01,酱卤肉制品类,"硝酸钠,硝酸钾",09.001,251,0.5,g/kg,残留量 ≤30mg/kg,以亚硝酸钠 (钾)计
08.03.02,熏、烧、烤肉类(熏肉、叉烧肉、烤鸭、肉脯等),"硝酸钠,硝酸钾",09.001,251,0.5,g/kg,残留量 ≤30mg/kg,以亚硝酸钠 (钾)计
08.03.03,油炸肉类,"硝酸钠,硝酸钾",09.001,251,0.5,g/kg,残留量 ≤30mg/kg,以亚硝酸钠 (钾)计
08.03.04,西式火腿(熏烤、烟熏、蒸煮火腿)类,"硝酸钠,硝酸钾",09.001,251,0.5,g/kg,残留量 ≤30mg/kg,以亚硝酸钠 (钾)计
08.03.05,肉灌肠类,"硝酸钠,硝酸钾",09.001,251,0.5,g/kg,残留量 ≤30mg/kg,以亚硝酸钠 (钾)计
08.03.06,发酵肉制品类,"硝酸钠,硝酸钾",09.001,251,0.5,g/kg,残留量 ≤30mg/kg,以亚硝酸钠 (钾)计
01.03,乳粉和奶油粉及其调制产品(01.03.01乳粉和奶油粉除外),"辛,癸酸甘油酯",10.018,,-1.0,GMP,,
02.01.01.02,氢化植物油,"辛,癸酸甘油酯",10.018,,-1.0,GMP,,
03.01,冰淇淋、雪糕类,"辛,癸酸甘油酯",10.018,,-1.0,GMP,,
05.0,可可制品、巧克力和巧克力制品(包括代可可脂巧克力及制品)以及糖果,"辛,癸酸甘油酯",10.018,,-1.0,GMP,,
14.0,饮料类[14.01包装饮用水、14.02.01果蔬汁(浆)、14.02.02浓缩果蔬汁(浆)除外],"辛,癸酸甘油酯",10.018,,-1.0,GMP,,
13.01.01,婴儿配方食品,辛烯基琥珀酸淀粉钠,10.030,1450,1.0,g/L,"以即食状态计,作为花生四烯酸(ARA)和二十二碳六烯酸(DHA)载体",
13.01.02,较大婴儿和幼儿配方食品,辛烯基琥珀酸淀粉钠,10.030,1450,50.0,g/L,"以即食状态计,作为花生四烯酸(ARA)和二十二碳六烯酸(DHA)载体",
13.01.03,特殊医学用途婴儿配方食品,辛烯基琥珀酸淀粉钠,10.030,1450,150.0,g/kg,"使用量仅限粉状产品,液态产品按照稀释倍数折算",
04.01.02.09,装饰性果蔬,"新红及其铝色淀(包括新红,新红铝色淀)",08.004,,0.1,g/kg,,以新红计
05.0,可可制品、巧克力和巧克力制品(包括代可可脂巧克力及制品)以及糖果(05.01.01可可制品除外),"新红及其铝色淀(包括新红,新红铝色淀)",08.004,,0.05,g/kg,,以新红计
07.02.04,糕点上彩装,"新红及其铝色淀(包括新红,新红铝色淀)",08.004,,0.05,g/kg,,以新红计
14.02.03,果蔬汁(浆)类饮料,"新红及其铝色淀(包括新红,新红铝色淀)",08.004,,0.05,g/kg,相应的固体饮料按稀释倍数增加使用量,以新红计
14.04,碳酸饮料,"新红及其铝色淀(包括新红,新红铝色淀)",08.004,,0.05,g/kg,相应的固体饮料按稀释倍数增加使用量,以新红计
14.08,风味饮料(仅限果味饮料),"新红及其铝色淀(包括新红,新红铝色淀)",08.004,,0.05,g/kg,相应的固体饮料按稀释倍数增加使用量,以新红计
15.02,配制酒,"新红及其铝色淀(包括新红,新红铝色淀)",08.004,,0.05,g/kg,,以新红计
03.01,冰淇淋、雪糕类,亚麻籽胶(又名富兰克胶),20.020,,0.3,g/kg,,
06.03.02.02,生干面制品,亚麻籽胶(又名富兰克胶),20.020,,1.5,g/kg,,
08.03,熟肉制品,亚麻籽胶(又名富兰克胶),20.020,,5.0,g/kg,,
14.0,饮料类[14.01包装饮用水、14.02.01果蔬汁(浆)、14.02.02浓缩果蔬汁(浆)除外],亚麻籽胶(又名富兰克胶),20.020,,5.0,g/L,"以即饮状态计,相应的固体饮料按稀释倍数增加使用量",
12.01,盐及代盐制品,"亚铁氰化钾,亚铁氰化钠",02.001,536,0.01,g/kg,,以亚铁氰根计
08.02.02,腌腊肉制品 类(如 咸 肉、腊 肉、板 鸭、中式火腿、腊肠等),"亚硝酸钠,亚硝酸钾",09.002,250,0.15,g/kg,残留量≤30mg/kg,亚硝酸钠
08.03.01,酱卤肉制品类,"亚硝酸钠,亚硝酸钾",09.002,250,0.15,g/kg,残留量≤30mg/kg,亚硝酸钠
08.03.02,熏、烧、烤肉类(熏肉、叉烧肉、烤 鸭、肉脯等),"亚硝酸钠,亚硝酸钾",09.002,250,0.15,g/kg,残留量≤30mg/kg,亚硝酸钠
08.03.03,油炸肉类,"亚硝酸钠,亚硝酸钾",09.002,250,0.15,g/kg,残留量≤30mg/kg,亚硝酸钠
08.03.04,西式火腿(熏烤、烟熏、蒸煮火腿)类,"亚硝酸钠,亚硝酸钾",09.002,250,0.15,g/kg,残留量≤70mg/kg,亚硝酸钠
08.03.05,肉灌肠类,"亚硝酸钠,亚硝酸钾",09.002,250,0.15,g/kg,残留量≤30mg/kg,亚硝酸钠
08.03.06,发酵肉制品类,"亚硝酸钠,亚硝酸钾",09.002,250,0.15,g/kg,残留量≤30mg/kg,亚硝酸钠
08.03.08,肉罐头类,"亚硝酸钠,亚硝酸钾",09.002,250,0.15,g/kg,残留量≤50mg/kg,亚硝酸钠
01.02.02,风味发酵乳,"胭脂虫红及其铝色淀(包括胭脂虫红,胭脂虫红铝色淀)",08.145,120,0.05,g/kg,,以胭脂红酸计
01.03.02,调制乳粉和调制奶油粉,"胭脂虫红及其铝色淀(包括胭脂虫红,胭脂虫红铝色淀)",08.145,120,0.6,g/kg,,以胭脂红酸计
01.04.02,调制炼乳(包括加糖炼乳及使用了非乳原料的调制炼乳等),"胭脂虫红及其铝色淀(包括胭脂虫红,胭脂虫红铝色淀)",08.145,120,0.15,g/kg,,以胭脂红酸计
01.06,干酪、再制干酪、干酪制品及干酪类似品,"胭脂虫红及其铝色淀(包括胭脂虫红,胭脂虫红铝色淀)",08.145,120,0.1,g/kg,,以胭脂红酸计
03.0,冷冻饮品(03.04食用冰除外),"胭脂虫红及其铝色淀(包括胭脂虫红,胭脂虫红铝色淀)",08.145,120,0.15,g/kg,,以胭脂红酸计
04.01.02.05,果酱,"胭脂虫红及其铝色淀(包括胭脂虫红,胭脂虫红铝色淀)",08.145,120,0.6,g/kg,,以胭脂红酸计
04.05.02.01,熟制坚果与籽类(仅限油炸坚果与籽类),"胭脂虫红及其铝色淀(包括胭脂虫红,胭脂虫红铝色淀)",08.145,120,0.1,g/kg,,以胭脂红酸计
05.01.03,代可可脂巧克力及其制品,"胭脂虫红及其铝色淀(包括胭脂虫红,胭脂虫红铝色淀)",08.145,120,0.3,g/kg,,以胭脂红酸计
05.02,糖果,"胭脂虫红及其铝色淀(包括胭脂虫红,胭脂虫红铝色淀)",08.145,120,0.3,g/kg,,以胭脂红酸计
06.05.02.04,粉圆,"胭脂虫红及其铝色淀(包括胭脂虫红,胭脂虫红铝色淀)",08.145,120,1.0,g/kg,,以胭脂红酸计
06.06,"即食谷物,包括碾轧燕麦(片)","胭脂虫红及其铝色淀(包括胭脂虫红,胭脂虫红铝色淀)",08.145,120,0.2,g/kg,,以胭脂红酸计
06.07,方便米面制品,"胭脂虫红及其铝色淀(包括胭脂虫红,胭脂虫红铝色淀)",08.145,120,0.3,g/kg,,以胭脂红酸计
06.11,面糊 (如 用 于 鱼 和 禽 肉 的 拖 面 糊)、裹粉、煎炸粉,"胭脂虫红及其铝色淀(包括胭脂虫红,胭脂虫红铝色淀)",08.145,120,0.5,g/kg,,以胭脂红酸计
07.0,焙烤食品,"胭脂虫红及其铝色淀(包括胭脂虫红,胭脂虫红铝色淀)",08.145,120,0.6,g/kg,,以胭脂红酸计
08.02.01,调理肉制品(生肉添加调理料),"胭脂虫红及其铝色淀(包括胭脂虫红,胭脂虫红铝色淀)",08.145,120,0.08,g/kg,,以胭脂红酸计
08.03,熟肉制品,"胭脂虫红及其铝色淀(包括胭脂虫红,胭脂虫红铝色淀)",08.145,120,0.5,g/kg,,以胭脂红酸计
12.10,复合调味料,"胭脂虫红及其铝色淀(包括胭脂虫红,胭脂虫红铝色淀)",08.145,120,1.0,g/kg,,以胭脂红酸计
12.10.02,半固体复合调味料,"胭脂虫红及其铝色淀(包括胭脂虫红,胭脂虫红铝色淀)",08.145,120,0.05,g/kg,,以胭脂红酸计
14.0,饮料类[14.01包装饮用水、14.02.01果蔬汁(浆)、14.02.02浓缩果蔬汁(浆)除外],"胭脂虫红及其铝色淀(包括胭脂虫红,胭脂虫红铝色淀)",08.145,120,0.6,g/kg,,"以胭脂红酸计,以即饮状态下计,相应的固体饮料按稀释倍数增加使用量"
15.02,配制酒,"胭脂虫红及其铝色淀(包括胭脂虫红,胭脂虫红铝色淀)",08.145,120,0.25,g/kg,,以胭脂红酸计
16.01,果冻,"胭脂虫红及其铝色淀(包括胭脂虫红,胭脂虫红铝色淀)",08.145,120,0.05,g/kg,,"以胭脂红酸计,如用于果冻粉,按冲调倍数增加使用量"
16.03,胶原蛋白肠衣,"胭脂虫红及其铝色淀(包括胭脂虫红,胭脂虫红铝色淀)",08.145,120,-1.0,GMP,,
16.06,膨化食品,"胭脂虫红及其铝色淀(包括胭脂虫红,胭脂虫红铝色淀)",08.145,120,0.1,g/kg,,"仅限使用胭脂虫红,以胭脂红酸计"
01.01.03,调制乳,"胭脂红及其铝色淀(包括胭脂红,胭脂红铝色淀)",08.002,124,0.05,g/kg,,以胭脂红计
01.02.02,风味发酵乳,"胭脂红及其铝色淀(包括胭脂红,胭脂红铝色淀)",08.002,124,0.05,g/kg,,以胭脂红计
01.03.02,调制乳粉和调制奶油粉,"胭脂红及其铝色淀(包括胭脂红,胭脂红铝色淀)",08.002,124,0.15,g/kg,,以胭脂红计
01.04.02,调制炼乳(包括加糖炼乳及使用了非乳原料的调制炼乳等),"胭脂红及其铝色淀(包括胭脂红,胭脂红铝色淀)",08.002,124,0.05,g/kg,,以胭脂红计
03.0,冷冻饮品(03.04食用冰除外),"胭脂红及其铝色淀(包括胭脂红,胭脂红铝色淀)",08.002,124,0.05,g/kg,,以胭脂红计
04.01.02.04,水果罐头,"胭脂红及其铝色淀(包括胭脂红,胭脂红铝色淀)",08.002,124,0.1,g/kg,,以胭脂红计
04.01.02.05,果酱,"胭脂红及其铝色淀(包括胭脂红,胭脂红铝色淀)",08.002,124,0.5,g/kg,,以胭脂红计
04.01.02.08,蜜饯,"胭脂红及其铝色淀(包括胭脂红,胭脂红铝色淀)",08.002,124,0.05,g/kg,,以胭脂红计
04.01.02.09,装饰性果蔬,"胭脂红及其铝色淀(包括胭脂红,胭脂红铝色淀)",08.002,124,0.1,g/kg,,以胭脂红计
04.02.02.03,腌渍的蔬菜,"胭脂红及其铝色淀(包括胭脂红,胭脂红铝色淀)",08.002,124,0.05,g/kg,,以胭脂红计
05.0,可可制品、巧克力和巧克力制品(包括代可可脂巧克力及制品)以及糖果(05.04装饰糖果、顶饰和甜汁除外),"胭脂红及其铝色淀(包括胭脂红,胭脂红铝色淀)",08.002,124,0.05,g/kg,,以胭脂红计
05.03,糖果和巧克力制品包衣,"胭脂红及其铝色淀(包括胭脂红,胭脂红铝色淀)",08.002,124,0.1,g/kg,,以胭脂红计
06.05.02.02,虾味片,"胭脂红及其铝色淀(包括胭脂红,胭脂红铝色淀)",08.002,124,0.05,g/kg,,以胭脂红计
07.02.04,糕点上彩装,"胭脂红及其铝色淀(包括胭脂红,胭脂红铝色淀)",08.002,124,0.05,g/kg,,以胭脂红计
07.03.03,蛋卷,"胭脂红及其铝色淀(包括胭脂红,胭脂红铝色淀)",08.002,124,0.01,g/kg,,以胭脂红计
07.04,焙烤食品馅料及表面用挂浆(仅限饼干夹心、糕点用馅料及表面用挂浆),"胭脂红及其铝色淀(包括胭脂红,胭脂红铝色淀)",08.002,124,0.05,g/kg,,以胭脂红计
08.04,肉制品的可食用动物肠衣类,"胭脂红及其铝色淀(包括胭脂红,胭脂红铝色淀)",08.002,124,0.025,g/kg,,
09.03.03,鱼子制品,"胭脂红及其铝色淀(包括胭脂红,胭脂红铝色淀)",08.002,124,0.16,g/kg,,胭脂红
11.05,调味糖浆,"胭脂红及其铝色淀(包括胭脂红,胭脂红铝色淀)",08.002,124,0.2,g/kg,,胭脂红
11.05.01,水果调味糖浆,"胭脂红及其铝色淀(包括胭脂红,胭脂红铝色淀)",08.002,124,0.5,g/kg,,胭脂红
12.10.02,半固体复合调味料 (12.10.02.01 蛋黄酱、沙拉酱除外),"胭脂红及其铝色淀(包括胭脂红,胭脂红铝色淀)",08.002,124,0.5,g/kg,,胭脂红
12.10.02.01,蛋黄酱、沙拉酱,"胭脂红及其铝色淀(包括胭脂红,胭脂红铝色淀)",08.002,124,0.2,g/kg,,胭脂红
14.02.03,果蔬汁(浆)类饮料,"胭脂红及其铝色淀(包括胭脂红,胭脂红铝色淀)",08.002,124,0.05,g/kg,"以即饮状态计,相应的固体饮料按稀释倍数增加使用量",胭脂红
14.03.01,含乳饮料,"胭脂红及其铝色淀(包括胭脂红,胭脂红铝色淀)",08.002,124,0.05,g/kg,"以即饮状态计,相应的固体饮料按稀释倍数增加使用量",胭脂红
14.03.02,植物蛋白饮料,"胭脂红及其铝色淀(包括胭脂红,胭脂红铝色淀)",08.002,124,0.025,g/kg,,"以胭脂红计,以即饮状态计,相应的固体饮料按稀释倍数增加使用量"
14.04,碳酸饮料,"胭脂红及其铝色淀(包括胭脂红,胭脂红铝色淀)",08.002,124,0.05,g/kg,,"以胭脂红计,以即饮状态计,相应的固体饮料按稀释倍数增加使用量"
14.08,风味饮料(仅限果味饮料),"胭脂红及其铝色淀(包括胭脂红,胭脂红铝色淀)",08.002,124,0.05,g/kg,,"以胭脂红计,以即饮状态计,相应的固体饮料按稀释倍数增加使用量"
15.02,配制酒,"胭脂红及其铝色淀(包括胭脂红,胭脂红铝色淀)",08.002,124,0.05,g/kg,,以胭脂红计
16.01,果冻,"胭脂红及其铝色淀(包括胭脂红,胭脂红铝色淀)",08.002,124,0.05,g/kg,,"以胭脂红计,如用于果冻粉,按冲调倍数增加使用量"
16.03,胶原蛋白肠衣,"胭脂红及其铝色淀(包括胭脂红,胭脂红铝色淀)",08.002,124,0.025,g/kg,,以胭脂红计
16.06,膨化食品,"胭脂红及其铝色淀(包括胭脂红,胭脂红铝色淀)",08.002,124,0.05,g/kg,,仅限使用胭脂红
01.06.02,熟化干酪,"胭脂树橙(又名红木素,降红木素)",08.144,160b,0.6,g/kg,,
01.06.04,再制干酪及干酪制品,"胭脂树橙(又名红木素,降红木素)",08.144,160b,0.6,g/kg,,
02.02.01.02,人造黄油(人造奶油)及其类似制品(如黄油和人造黄油混合品),"胭脂树橙(又名红木素,降红木素)",08.144,160b,0.05,g/kg,,
02.05,其他油脂或油脂制品(仅限植脂末),"胭脂树橙(又名红木素,降红木素)",08.144,160b,0.02,g/kg,,
03.0,冷冻饮品(03.04食用冰除外),"胭脂树橙(又名红木素,降红木素)",08.144,160b,0.6,g/kg,,
04.01.02.05,果酱,"胭脂树橙(又名红木素,降红木素)",08.144,160b,0.6,g/kg,,
05.01.02,巧克力和巧克力制品、除05.01.01以外的可可制品,"胭脂树橙(又名红木素,降红木素)",08.144,160b,0.025,g/kg,,
05.01.03,代可可脂巧克力及其制品,"胭脂树橙(又名红木素,降红木素)",08.144,160b,0.6,g/kg,,
05.02,糖果,"胭脂树橙(又名红木素,降红木素)",08.144,160b,0.6,g/kg,,
06.05.02.04,粉圆,"胭脂树橙(又名红木素,降红木素)",08.144,160b,0.15,g/kg,,
06.06,"即食谷物,包括碾轧燕麦(片)","胭脂树橙(又名红木素,降红木素)",08.144,160b,0.07,g/kg,,
06.07,方便米面制品,"胭脂树橙(又名红木素,降红木素)",08.144,160b,0.012,g/kg,,
06.11,面糊 (如 用 于 鱼 和 禽 肉 的 拖 面 糊)、裹粉、煎炸粉,"胭脂树橙(又名红木素,降红木素)",08.144,160b,0.01,g/kg,,
07.0,焙烤食品,"胭脂树橙(又名红木素,降红木素)",08.144,160b,0.6,g/kg,,
08.03.04,西式火腿(熏烤、烟熏、蒸煮火腿)类,"胭脂树橙(又名红木素,降红木素)",08.144,160b,0.025,g/kg,,
08.03.05,肉灌肠类,"胭脂树橙(又名红木素,降红木素)",08.144,160b,0.025,g/kg,,
12.10,复合调味料,"胭脂树橙(又名红木素,降红木素)",08.144,160b,0.1,g/kg,,
14.0,饮料类[14.01包装饮用水、14.02.01果蔬汁(浆)、14.02.02浓缩果蔬汁(浆)除外],"胭脂树橙(又名红木素,降红木素)",08.144,160b,0.6,g/kg,"以即饮状态计,相应的固体饮料按稀释倍数增加使用量",
16.01,果冻,"胭脂树橙(又名红木素,降红木素)",08.144,160b,0.6,g/kg,"如用于果冻粉,按冲调倍数增加使用量",
16.03,胶原蛋白肠衣,"胭脂树橙(又名红木素,降红木素)",08.144,160b,-1.0,GMP,按生产需要适量使用,
16.06,膨化食品,"胭脂树橙(又名红木素,降红木素)",08.144,160b,0.01,g/kg,,
12.10.02.01,蛋黄酱、沙拉酱,盐酸,01.108,507,-1.0,GMP,,
03.0,冷冻饮品(03.04食用冰除外),杨梅红,08.149,,0.2,g/kg,,
05.02,糖果,杨梅红,08.149,,0.2,g/kg,,
07.02.04,糕点上彩装,杨梅红,08.149,,0.2,g/kg,,
14.0,饮料类[14.01包装饮用水、14.02.01果蔬汁(浆)、14.02.02浓缩果蔬汁(浆)除外],杨梅红,08.149,,0.1,g/kg,"以即饮状态计,相应的固体饮料按稀释倍数增加使用量",
15.02,配制酒(仅限配制果酒),杨梅红,08.149,,0.2,g/kg,,
16.01,果冻,杨梅红,08.149,,0.2,g/kg,"如用于果冻粉,按冲调倍数增加使用量",
-,"各类食品,表 A.2中编号为1~68的食品类别除外",氧化淀粉,20.030,1404,-1.0,GMP,,
-,"各类食品,表 A.2中编号为1~68的食品类别除外",氧化羟丙基淀粉,20.033,,-1.0,GMP,,
05.03,糖果和巧克力制品包衣,"氧化铁黑,氧化铁红",08.014,172(i),0.02,g/kg,,
01.01.03,调制乳,叶黄素,08.146,161b(i),0.05,g/kg,,
01.02.02,风味发酵乳,叶黄素,08.146,161b(i),0.05,g/kg,,
01.07,以乳为主要配料的即食风味食品或其预制产品(不包括冰淇淋和风味发酵乳),叶黄素,08.146,161b(i),0.05,g/kg,,
03.0,冷冻饮品(03.04食用冰除外),叶黄素,08.146,161b(i),0.1,g/kg,,
04.01.02.05,果酱,叶黄素,08.146,161b(i),0.05,g/kg,,
05.02,糖果,叶黄素,08.146,161b(i),0.15,g/kg,,
06.04.02.01,杂粮罐头,叶黄素,08.146,161b(i),0.05,g/kg,,
06.07,方便米面制品,叶黄素,08.146,161b(i),0.15,g/kg,,
06.08,冷冻米面制品,叶黄素,08.146,161b(i),0.1,g/kg,,
06.09,谷物和淀粉类甜品 (仅限谷类甜品罐头),叶黄素,08.146,161b(i),0.05,g/kg,,
07.0,焙烤食品,叶黄素,08.146,161b(i),0.15,g/kg,,
14.0,饮料类[14.01包装饮用水、14.02.01果蔬汁(浆)、14.02.02浓缩果蔬汁(浆)除外],叶黄素,08.146,161b(i),0.05,g/kg,"以即饮状态计,相应的固体饮料按稀释倍数增加使用量",
16.01,果冻,叶黄素,08.146,161b(i),0.05,g/kg,"如用于果冻粉,按冲调倍数增加使用量",
01.05.01,稀奶油,叶绿素铜,08.153,141(i),-1.0,GMP,,
05.02,糖果,叶绿素铜,08.153,141(i),-1.0,GMP,,
07.0,焙烤食品,叶绿素铜,08.153,141(i),-1.0,GMP,,
03.0,冷冻饮品(03.04食用冰除外),"叶绿素铜钠盐,叶绿素铜钾盐",08.009,141(ii),0.5,g/kg,,
04.02.02.04,蔬菜罐头,"叶绿素铜钠盐,叶绿素铜钾盐",08.009,141(ii),0.5,g/kg,,
04.04.01.06,熟制豆类,"叶绿素铜钠盐,叶绿素铜钾盐",08.009,141(ii),0.5,g/kg,,
04.05.02,加工坚果与籽类,"叶绿素铜钠盐,叶绿素铜钾盐",08.009,141(ii),0.5,g/kg,,
05.02,糖果,"叶绿素铜钠盐,叶绿素铜钾盐",08.009,141(ii),0.5,g/kg,,
06.05.02.04,粉圆,"叶绿素铜钠盐,叶绿素铜钾盐",08.009,141(ii),0.5,g/kg,,
07.0,焙烤食品,"叶绿素铜钠盐,叶绿素铜钾盐",08.009,141(ii),0.5,g/kg,,
